State	State Code	Year	Race	Gender	Age Group	Population
Missouri	29	2003	White	Female	20-24 years	171318
Missouri	29	2003	White	Female	25-34 years	302199
Missouri	29	2003	White	Female	35-44 years	364811
Missouri	29	2003	White	Female	45-54 years	357966
Missouri	29	2003	White	Female	55-64 years	265241
Missouri	29	2003	White	Female	65-74 years	190962
Missouri	29	2003	White	Female	75-84 years	151323
Missouri	29	2003	White	Female	85+ years	66900
Missouri	29	2003	White	Male	< 1 year	31373
Missouri	29	2003	White	Male	1-4 years	125208
Missouri	29	2003	White	Male	5-9 years	160566
Missouri	29	2003	White	Male	10-14 years	175497
Missouri	29	2003	White	Male	15-19 years	178737
Missouri	29	2003	White	Male	20-24 years	171173
Missouri	29	2003	White	Male	25-34 years	307106
Missouri	29	2003	White	Male	35-44 years	365308
Missouri	29	2003	White	Male	45-54 years	349486
Missouri	29	2003	White	Male	55-64 years	249104
Missouri	29	2003	White	Male	65-74 years	163919
Missouri	29	2003	White	Male	75-84 years	101491
Missouri	29	2003	White	Male	85+ years	26444
Missouri	29	2004	American Indian or Alaska Native	Female	65-74 years	710
Missouri	29	2004	American Indian or Alaska Native	Female	75-84 years	362
Missouri	29	2004	American Indian or Alaska Native	Male	55-64 years	1522
Missouri	29	2004	American Indian or Alaska Native	Male	75-84 years	285
Missouri	29	2004	Asian or Pacific Islander	Female	45-54 years	5629
Missouri	29	2004	Asian or Pacific Islander	Female	55-64 years	3628
Missouri	29	2004	Asian or Pacific Islander	Female	65-74 years	1852
Missouri	29	2004	Asian or Pacific Islander	Female	75-84 years	779
Missouri	29	2004	Asian or Pacific Islander	Female	85+ years	172
Missouri	29	2004	Asian or Pacific Islander	Male	55-64 years	2832
Missouri	29	2004	Asian or Pacific Islander	Male	65-74 years	1430
Missouri	29	2004	Asian or Pacific Islander	Male	75-84 years	496
Missouri	29	2004	Asian or Pacific Islander	Male	85+ years	111
Missouri	29	2004	Black	Female	< 1 year	5954
Missouri	29	2004	Black	Female	1-4 years	22597
Missouri	29	2004	Black	Female	10-14 years	33936
Missouri	29	2004	Black	Female	15-19 years	30415
Missouri	29	2004	Black	Female	20-24 years	27728
Missouri	29	2004	Black	Female	25-34 years	50549
Missouri	29	2004	Black	Female	35-44 years	51951
Missouri	29	2004	Black	Female	45-54 years	46461
Missouri	29	2004	Black	Female	55-64 years	28551
Missouri	29	2004	Black	Female	65-74 years	18792
Missouri	29	2004	Black	Female	75-84 years	11645
Missouri	29	2004	Black	Female	85+ years	4426
Missouri	29	2004	Black	Male	< 1 year	6143
Missouri	29	2004	Black	Male	5-9 years	29390
Missouri	29	2004	Black	Male	10-14 years	35042
Missouri	29	2004	Black	Male	15-19 years	31393
Missouri	29	2004	Black	Male	20-24 years	27149
Missouri	29	2004	Black	Male	25-34 years	42785
Missouri	29	2004	Black	Male	35-44 years	45682
Missouri	29	2004	Black	Male	45-54 years	39307
Missouri	29	2004	Black	Male	55-64 years	22654
Missouri	29	2004	Black	Male	65-74 years	13093
Missouri	29	2004	Black	Male	75-84 years	6615
Missouri	29	2004	Black	Male	85+ years	1481
Missouri	29	2004	White	Female	< 1 year	30095
Missouri	29	2004	White	Female	1-4 years	119775
Missouri	29	2004	White	Female	5-9 years	151451
Missouri	29	2004	White	Female	10-14 years	165565
Missouri	29	2004	White	Female	15-19 years	169302
Missouri	29	2004	White	Female	20-24 years	172973
Missouri	29	2004	White	Female	25-34 years	301949
Missouri	29	2004	White	Female	35-44 years	357901
Missouri	29	2004	White	Female	45-54 years	364112
Missouri	29	2004	White	Female	55-64 years	274729
Missouri	29	2004	White	Female	65-74 years	191777
Missouri	29	2004	White	Female	75-84 years	150499
Missouri	29	2004	White	Female	85+ years	66938
Missouri	29	2004	White	Male	< 1 year	32139
Missouri	29	2004	White	Male	1-4 years	125376
Missouri	29	2004	White	Male	5-9 years	159969
Missouri	29	2004	White	Male	10-14 years	173966
Missouri	29	2004	White	Male	15-19 years	179261
Missouri	29	2004	White	Male	20-24 years	174212
Missouri	29	2004	White	Male	25-34 years	307048
Missouri	29	2004	White	Male	35-44 years	358759
Missouri	29	2004	White	Male	45-54 years	356242
Missouri	29	2004	White	Male	55-64 years	258293
Missouri	29	2004	White	Male	65-74 years	165607
Missouri	29	2004	White	Male	75-84 years	102743
Missouri	29	2004	White	Male	85+ years	26909
Missouri	29	2005	American Indian or Alaska Native	Female	45-54 years	2758
Missouri	29	2005	American Indian or Alaska Native	Female	55-64 years	1612
Missouri	29	2005	American Indian or Alaska Native	Male	55-64 years	1583
Missouri	29	2005	American Indian or Alaska Native	Male	75-84 years	293
Missouri	29	2005	Asian or Pacific Islander	Female	55-64 years	3955
Missouri	29	2005	Asian or Pacific Islander	Female	65-74 years	1911
Missouri	29	2005	Asian or Pacific Islander	Female	75-84 years	837
Missouri	29	2005	Asian or Pacific Islander	Female	85+ years	196
Missouri	29	2005	Asian or Pacific Islander	Male	55-64 years	3039
Missouri	29	2005	Asian or Pacific Islander	Male	65-74 years	1536
Missouri	29	2005	Asian or Pacific Islander	Male	75-84 years	560
Missouri	29	2005	Black	Female	< 1 year	5995
Missouri	29	2005	Black	Female	15-19 years	31710
Missouri	29	2005	Black	Female	20-24 years	27672
Missouri	29	2005	Black	Female	25-34 years	50966
Missouri	29	2005	Black	Female	35-44 years	51395
Missouri	29	2005	Black	Female	45-54 years	47959
Missouri	29	2005	Black	Female	55-64 years	30168
Missouri	29	2005	Black	Female	65-74 years	18926
Missouri	29	2005	Black	Female	75-84 years	11786
Missouri	29	2005	Black	Female	85+ years	4482
Missouri	29	2005	Black	Male	< 1 year	6211
Missouri	29	2005	Black	Male	1-4 years	23551
Missouri	29	2005	Black	Male	10-14 years	34221
Missouri	29	2005	Black	Male	15-19 years	32695
Missouri	29	2005	Black	Male	20-24 years	27522
Missouri	29	2005	Black	Male	25-34 years	43043
Missouri	29	2005	Black	Male	35-44 years	45243
Missouri	29	2005	Black	Male	45-54 years	41011
Missouri	29	2005	Black	Male	55-64 years	23977
Missouri	29	2005	Black	Male	65-74 years	13165
Missouri	29	2005	Black	Male	75-84 years	6685
Missouri	29	2005	Black	Male	85+ years	1542
Missouri	29	2005	White	Female	< 1 year	30347
Missouri	29	2005	White	Female	1-4 years	120243
Missouri	29	2005	White	Female	5-9 years	151557
Missouri	29	2005	White	Female	10-14 years	163118
Missouri	29	2005	White	Female	15-19 years	170094
Missouri	29	2005	White	Female	20-24 years	172993
Missouri	29	2005	White	Female	25-34 years	303073
Missouri	29	2005	White	Female	35-44 years	351617
Missouri	29	2005	White	Female	45-54 years	371564
Missouri	29	2005	White	Female	55-64 years	284794
Missouri	29	2005	White	Female	65-74 years	192863
Missouri	29	2005	White	Female	75-84 years	149994
Missouri	29	2005	White	Female	85+ years	67727
Missouri	29	2005	White	Male	< 1 year	31707
Missouri	29	2005	White	Male	1-4 years	126421
Missouri	29	2005	White	Male	5-9 years	159628
Missouri	29	2005	White	Male	10-14 years	171542
Missouri	29	2005	White	Male	15-19 years	179946
Missouri	29	2005	White	Male	20-24 years	175186
Missouri	29	2005	White	Male	25-34 years	307079
Missouri	29	2005	White	Male	35-44 years	353220
Missouri	29	2005	White	Male	45-54 years	363995
Missouri	29	2005	White	Male	55-64 years	267838
Missouri	29	2005	White	Male	65-74 years	167815
Missouri	29	2005	White	Male	75-84 years	103668
Missouri	29	2005	White	Male	85+ years	27871
Missouri	29	2006	American Indian or Alaska Native	Female	75-84 years	365
Missouri	29	2006	American Indian or Alaska Native	Female	85+ years	127
Missouri	29	2006	American Indian or Alaska Native	Male	55-64 years	1652
Missouri	29	2006	American Indian or Alaska Native	Male	65-74 years	737
Missouri	29	2006	American Indian or Alaska Native	Male	75-84 years	298
Missouri	29	2006	Asian or Pacific Islander	Female	45-54 years	6011
Missouri	29	2006	Asian or Pacific Islander	Female	55-64 years	4251
Missouri	29	2006	Asian or Pacific Islander	Female	65-74 years	2049
Missouri	29	2006	Asian or Pacific Islander	Female	75-84 years	935
Missouri	29	2006	Asian or Pacific Islander	Female	85+ years	203
Missouri	29	2006	Asian or Pacific Islander	Male	45-54 years	4765
Missouri	29	2006	Asian or Pacific Islander	Male	55-64 years	3180
Missouri	29	2006	Asian or Pacific Islander	Male	65-74 years	1681
Missouri	29	2006	Asian or Pacific Islander	Male	75-84 years	608
Missouri	29	2006	Asian or Pacific Islander	Male	85+ years	138
Missouri	29	2006	Black	Female	< 1 year	6136
Missouri	29	2006	Black	Female	1-4 years	23246
Missouri	29	2006	Black	Female	15-19 years	32902
Missouri	29	2006	Black	Female	20-24 years	28040
Missouri	29	2006	Black	Female	25-34 years	51224
Missouri	29	2006	Black	Female	35-44 years	51138
Missouri	29	2006	Black	Female	45-54 years	49335
Missouri	29	2006	Black	Female	55-64 years	31698
Missouri	29	2006	Black	Female	65-74 years	19245
Missouri	29	2006	Black	Female	75-84 years	11937
Missouri	29	2006	Black	Female	85+ years	4604
Missouri	29	2006	Black	Male	< 1 year	6504
Missouri	29	2006	Black	Male	1-4 years	23596
Missouri	29	2006	Black	Male	5-9 years	29995
Missouri	29	2006	Black	Male	10-14 years	33420
Missouri	29	2006	Black	Male	15-19 years	33887
Missouri	29	2006	Black	Male	20-24 years	27776
Missouri	29	2006	Black	Male	25-34 years	43666
Missouri	29	2006	Black	Male	35-44 years	45290
Missouri	29	2006	Black	Male	45-54 years	42395
Missouri	29	2006	Black	Male	55-64 years	25318
Missouri	29	2006	Black	Male	65-74 years	13457
Missouri	29	2006	Black	Male	75-84 years	6715
Missouri	29	2006	Black	Male	85+ years	1597
Missouri	29	2006	White	Female	< 1 year	30793
Missouri	29	2006	White	Female	1-4 years	120819
Missouri	29	2006	White	Female	5-9 years	152570
Missouri	29	2006	White	Female	10-14 years	161416
Missouri	29	2006	White	Female	15-19 years	170633
Missouri	29	2006	White	Female	20-24 years	170802
Missouri	29	2006	White	Female	25-34 years	306264
Missouri	29	2006	White	Female	35-44 years	345513
Missouri	29	2006	White	Female	45-54 years	378284
Missouri	29	2006	White	Female	55-64 years	295321
Missouri	29	2006	White	Female	65-74 years	195841
Missouri	29	2006	White	Female	75-84 years	149425
Missouri	29	2006	White	Female	85+ years	68845
Missouri	29	2006	White	Male	< 1 year	32379
Missouri	29	2006	White	Male	1-4 years	126743
Missouri	29	2006	White	Male	5-9 years	160082
Missouri	29	2006	White	Male	10-14 years	170156
Missouri	29	2006	White	Male	15-19 years	179787
Missouri	29	2006	White	Male	20-24 years	175202
Missouri	29	2006	White	Male	25-34 years	309218
Missouri	29	2006	White	Male	35-44 years	347646
Missouri	29	2006	White	Male	45-54 years	371687
Missouri	29	2006	White	Male	55-64 years	277747
Missouri	29	2006	White	Male	65-74 years	171345
Missouri	29	2006	White	Male	75-84 years	104557
Missouri	29	2006	White	Male	85+ years	29113
Missouri	29	2007	American Indian or Alaska Native	Female	65-74 years	747
Missouri	29	2007	American Indian or Alaska Native	Female	75-84 years	388
Missouri	29	2007	American Indian or Alaska Native	Male	45-54 years	2813
Missouri	29	2007	American Indian or Alaska Native	Male	65-74 years	781
Missouri	29	2007	American Indian or Alaska Native	Male	75-84 years	315
Missouri	29	2007	Asian or Pacific Islander	Female	55-64 years	4531
Missouri	29	2007	Asian or Pacific Islander	Female	65-74 years	2146
Missouri	29	2007	Asian or Pacific Islander	Female	75-84 years	1032
Missouri	29	2007	Asian or Pacific Islander	Female	85+ years	213
Missouri	29	2007	Asian or Pacific Islander	Male	35-44 years	8187
Missouri	29	2007	Asian or Pacific Islander	Male	45-54 years	5026
Missouri	29	2007	Asian or Pacific Islander	Male	55-64 years	3321
Missouri	29	2007	Asian or Pacific Islander	Male	65-74 years	1834
Missouri	29	2007	Asian or Pacific Islander	Male	75-84 years	650
Missouri	29	2007	Asian or Pacific Islander	Male	85+ years	140
Missouri	29	2007	Black	Female	< 1 year	6512
Missouri	29	2007	Black	Female	1-4 years	23573
Missouri	29	2007	Black	Female	15-19 years	33779
Missouri	29	2007	Black	Female	20-24 years	28022
Missouri	29	2007	Black	Female	25-34 years	51290
Missouri	29	2007	Black	Female	35-44 years	51166
Missouri	29	2007	Black	Female	45-54 years	50167
Missouri	29	2007	Black	Female	55-64 years	33224
Missouri	29	2007	Black	Female	65-74 years	19537
Missouri	29	2007	Black	Female	75-84 years	11908
Missouri	29	2007	Black	Female	85+ years	4709
Missouri	29	2007	Black	Male	< 1 year	6924
Missouri	29	2007	Black	Male	1-4 years	24150
Missouri	29	2007	Black	Male	15-19 years	35130
Missouri	29	2007	Black	Male	20-24 years	27882
Missouri	29	2007	Black	Male	25-34 years	44245
Missouri	29	2007	Black	Male	35-44 years	45059
Missouri	29	2007	Black	Male	45-54 years	43524
Missouri	29	2007	Black	Male	55-64 years	26549
Missouri	29	2007	Black	Male	65-74 years	13725
Missouri	29	2007	Black	Male	75-84 years	6741
Missouri	29	2007	Black	Male	85+ years	1637
Missouri	29	2007	White	Female	< 1 year	31461
Missouri	29	2007	White	Female	1-4 years	121338
Missouri	29	2007	White	Female	5-9 years	153637
Missouri	29	2007	White	Female	10-14 years	159398
Missouri	29	2007	White	Female	15-19 years	170975
Missouri	29	2007	White	Female	20-24 years	169531
Missouri	29	2007	White	Female	25-34 years	310032
Missouri	29	2007	White	Female	35-44 years	337828
Missouri	29	2007	White	Female	45-54 years	383563
Missouri	29	2007	White	Female	55-64 years	304623
Missouri	29	2007	White	Female	65-74 years	199943
Missouri	29	2007	White	Female	75-84 years	147999
Missouri	29	2007	White	Female	85+ years	69927
Missouri	29	2007	White	Male	< 1 year	32970
Missouri	29	2007	White	Male	1-4 years	127500
Missouri	29	2007	White	Male	5-9 years	161511
Missouri	29	2007	White	Male	10-14 years	168374
Missouri	29	2007	White	Male	15-19 years	179629
Missouri	29	2007	White	Male	20-24 years	173735
Missouri	29	2007	White	Male	25-34 years	313746
Missouri	29	2007	White	Male	35-44 years	340016
Missouri	29	2007	White	Male	45-54 years	377427
Missouri	29	2007	White	Male	55-64 years	286742
Missouri	29	2007	White	Male	65-74 years	176312
Missouri	29	2007	White	Male	75-84 years	104999
Missouri	29	2007	White	Male	85+ years	30473
Missouri	29	2008	American Indian or Alaska Native	Female	75-84 years	375
Missouri	29	2008	American Indian or Alaska Native	Male	45-54 years	2904
Missouri	29	2008	American Indian or Alaska Native	Male	65-74 years	823
Missouri	29	2008	American Indian or Alaska Native	Male	75-84 years	322
Missouri	29	2008	Asian or Pacific Islander	Female	45-54 years	6473
Missouri	29	2008	Asian or Pacific Islander	Female	65-74 years	2279
Missouri	29	2008	Asian or Pacific Islander	Female	75-84 years	1058
Missouri	29	2008	Asian or Pacific Islander	Female	85+ years	224
Missouri	29	2008	Asian or Pacific Islander	Male	75-84 years	690
Missouri	29	2008	Black	Female	< 1 year	6503
Missouri	29	2008	Black	Female	1-4 years	24228
Missouri	29	2008	Black	Female	15-19 years	34253
Missouri	29	2008	Black	Female	20-24 years	28301
Missouri	29	2008	Black	Female	25-34 years	51632
Missouri	29	2008	Black	Female	35-44 years	50529
Missouri	29	2008	Black	Female	45-54 years	51266
Missouri	29	2008	Black	Female	55-64 years	34607
Missouri	29	2008	Black	Female	65-74 years	19996
Missouri	29	2008	Black	Female	75-84 years	12003
Missouri	29	2008	Black	Female	85+ years	4753
Missouri	29	2008	Black	Male	< 1 year	6839
Missouri	29	2008	Black	Male	1-4 years	24985
Missouri	29	2008	Black	Male	15-19 years	35965
Missouri	29	2008	Black	Male	20-24 years	28114
Missouri	29	2008	Black	Male	25-34 years	44969
Missouri	29	2008	Black	Male	35-44 years	44441
Missouri	29	2008	Black	Male	45-54 years	44573
Missouri	29	2008	Black	Male	55-64 years	27739
Missouri	29	2008	Black	Male	65-74 years	14052
Missouri	29	2008	Black	Male	75-84 years	6753
Missouri	29	2008	Black	Male	85+ years	1795
Missouri	29	2008	White	Female	< 1 year	31052
Missouri	29	2008	White	Female	1-4 years	122421
Missouri	29	2008	White	Female	5-9 years	154165
Missouri	29	2008	White	Female	10-14 years	158221
Missouri	29	2008	White	Female	15-19 years	170844
Missouri	29	2008	White	Female	20-24 years	168745
Missouri	29	2008	White	Female	25-34 years	313078
Missouri	29	2008	White	Female	35-44 years	328803
Missouri	29	2008	White	Female	45-54 years	387436
Missouri	29	2008	White	Female	55-64 years	311810
Missouri	29	2008	White	Female	65-74 years	206750
Missouri	29	2008	White	Female	75-84 years	147088
Missouri	29	2008	White	Female	85+ years	70747
Missouri	29	2008	White	Male	< 1 year	32877
Missouri	29	2008	White	Male	1-4 years	128451
Missouri	29	2008	White	Male	5-9 years	161710
Missouri	29	2008	White	Male	10-14 years	167478
Missouri	29	2008	White	Male	15-19 years	179001
Missouri	29	2008	White	Male	20-24 years	172212
Missouri	29	2008	White	Male	25-34 years	318297
Missouri	29	2008	White	Male	35-44 years	330859
Missouri	29	2008	White	Male	45-54 years	381834
Missouri	29	2008	White	Male	55-64 years	294110
Missouri	29	2008	White	Male	65-74 years	182572
Missouri	29	2008	White	Male	75-84 years	105498
Missouri	29	2008	White	Male	85+ years	31477
Montana	30	1999	American Indian or Alaska Native	Female	35-44 years	4426
Montana	30	1999	American Indian or Alaska Native	Female	45-54 years	2966
Montana	30	1999	American Indian or Alaska Native	Female	55-64 years	1769
Montana	30	1999	American Indian or Alaska Native	Female	65-74 years	965
Montana	30	1999	American Indian or Alaska Native	Female	75-84 years	408
Montana	30	1999	American Indian or Alaska Native	Female	85+ years	157
Montana	30	1999	American Indian or Alaska Native	Male	20-24 years	2306
Montana	30	1999	American Indian or Alaska Native	Male	25-34 years	3680
Montana	30	1999	American Indian or Alaska Native	Male	35-44 years	4200
Montana	30	1999	American Indian or Alaska Native	Male	45-54 years	2841
Montana	30	1999	American Indian or Alaska Native	Male	55-64 years	1636
Montana	30	1999	American Indian or Alaska Native	Male	65-74 years	758
Montana	30	1999	American Indian or Alaska Native	Male	75-84 years	303
Montana	30	1999	American Indian or Alaska Native	Male	85+ years	61
Montana	30	1999	White	Female	< 1 year	4438
Montana	30	1999	White	Female	15-19 years	31237
Montana	30	1999	White	Female	20-24 years	25172
Montana	30	1999	White	Female	25-34 years	46093
Montana	30	1999	White	Female	35-44 years	67935
Montana	30	1999	White	Female	45-54 years	61187
Montana	30	1999	White	Female	55-64 years	39436
Montana	30	1999	White	Female	65-74 years	31458
Montana	30	1999	White	Female	75-84 years	24326
Montana	30	1999	White	Female	85+ years	10113
Montana	30	1999	White	Male	< 1 year	4807
Montana	30	1999	White	Male	10-14 years	31874
Montana	30	1999	White	Male	15-19 years	33309
Montana	30	1999	White	Male	20-24 years	27138
Montana	30	1999	White	Male	25-34 years	47559
Montana	30	1999	White	Male	35-44 years	66600
Montana	30	1999	White	Male	45-54 years	63263
Montana	30	1999	White	Male	55-64 years	40009
Montana	30	1999	White	Male	65-74 years	28786
Montana	30	1999	White	Male	75-84 years	17608
Montana	30	1999	White	Male	85+ years	4648
Montana	30	2000	American Indian or Alaska Native	Female	35-44 years	4544
Montana	30	2000	American Indian or Alaska Native	Female	45-54 years	3094
Montana	30	2000	American Indian or Alaska Native	Female	55-64 years	1813
Montana	30	2000	American Indian or Alaska Native	Female	65-74 years	995
Montana	30	2000	American Indian or Alaska Native	Female	75-84 years	421
Montana	30	2000	American Indian or Alaska Native	Female	85+ years	168
Montana	30	2000	American Indian or Alaska Native	Male	15-19 years	3325
Montana	30	2000	American Indian or Alaska Native	Male	20-24 years	2330
Montana	30	2000	American Indian or Alaska Native	Male	25-34 years	3789
Montana	30	2000	American Indian or Alaska Native	Male	35-44 years	4246
Montana	30	2000	American Indian or Alaska Native	Male	45-54 years	2946
Montana	30	2000	American Indian or Alaska Native	Male	55-64 years	1683
Montana	30	2000	American Indian or Alaska Native	Male	65-74 years	799
Montana	30	2000	American Indian or Alaska Native	Male	75-84 years	319
Montana	30	2000	American Indian or Alaska Native	Male	85+ years	62
Montana	30	2000	White	Female	< 1 year	4508
Montana	30	2000	White	Female	15-19 years	30918
Montana	30	2000	White	Female	20-24 years	25361
Montana	30	2000	White	Female	25-34 years	46206
Montana	30	2000	White	Female	35-44 years	66659
Montana	30	2000	White	Female	45-54 years	62869
Montana	30	2000	White	Female	55-64 years	40151
Montana	30	2000	White	Female	65-74 years	31419
Montana	30	2000	White	Female	75-84 years	24362
Montana	30	2000	White	Female	85+ years	10251
Montana	30	2000	White	Male	< 1 year	4885
Montana	30	2000	White	Male	10-14 years	31501
Montana	30	2000	White	Male	15-19 years	32958
Montana	30	2000	White	Male	20-24 years	27456
Montana	30	2000	White	Male	25-34 years	47870
Montana	30	2000	White	Male	35-44 years	64997
Montana	30	2000	White	Male	45-54 years	65057
Montana	30	2000	White	Male	55-64 years	40855
Montana	30	2000	White	Male	65-74 years	28897
Montana	30	2000	White	Male	75-84 years	17798
Montana	30	2000	White	Male	85+ years	4806
Montana	30	2001	American Indian or Alaska Native	Female	35-44 years	4568
Montana	30	2001	American Indian or Alaska Native	Female	45-54 years	3382
Montana	30	2001	American Indian or Alaska Native	Female	55-64 years	1865
Montana	30	2001	American Indian or Alaska Native	Female	65-74 years	1079
Montana	30	2001	American Indian or Alaska Native	Female	75-84 years	452
Montana	30	2001	American Indian or Alaska Native	Female	85+ years	169
Montana	30	2001	American Indian or Alaska Native	Male	20-24 years	2415
Montana	30	2001	American Indian or Alaska Native	Male	25-34 years	3700
Montana	30	2001	American Indian or Alaska Native	Male	35-44 years	4312
Montana	30	2001	American Indian or Alaska Native	Male	45-54 years	3165
Montana	30	2001	American Indian or Alaska Native	Male	55-64 years	1709
Montana	30	2001	American Indian or Alaska Native	Male	65-74 years	885
Montana	30	2001	American Indian or Alaska Native	Male	75-84 years	340
Montana	30	2001	American Indian or Alaska Native	Male	85+ years	62
Montana	30	2001	White	Female	< 1 year	4526
Montana	30	2001	White	Female	20-24 years	25853
Montana	30	2001	White	Female	25-34 years	45156
Montana	30	2001	White	Female	35-44 years	64509
Montana	30	2001	White	Female	45-54 years	65678
Montana	30	2001	White	Female	55-64 years	41489
Montana	30	2001	White	Female	65-74 years	31607
Montana	30	2001	White	Female	75-84 years	24417
Montana	30	2001	White	Female	85+ years	10633
Montana	30	2001	White	Male	< 1 year	4613
Montana	30	2001	White	Male	5-9 years	27133
Montana	30	2001	White	Male	15-19 years	33958
Montana	30	2001	White	Male	20-24 years	28198
Montana	30	2001	White	Male	25-34 years	46934
Montana	30	2001	White	Male	35-44 years	62849
Montana	30	2001	White	Male	45-54 years	67693
Montana	30	2001	White	Male	55-64 years	42504
Montana	30	2001	White	Male	65-74 years	29234
Montana	30	2001	White	Male	75-84 years	18137
Montana	30	2001	White	Male	85+ years	4960
Montana	30	2002	American Indian or Alaska Native	Female	25-34 years	3877
Montana	30	2002	American Indian or Alaska Native	Female	35-44 years	4461
Montana	30	2002	American Indian or Alaska Native	Female	45-54 years	3530
Montana	30	2002	American Indian or Alaska Native	Female	55-64 years	1934
Montana	30	2002	American Indian or Alaska Native	Female	65-74 years	1153
Montana	30	2002	American Indian or Alaska Native	Female	75-84 years	466
Montana	30	2002	American Indian or Alaska Native	Female	85+ years	152
Montana	30	2002	American Indian or Alaska Native	Male	15-19 years	3500
Montana	30	2002	American Indian or Alaska Native	Male	25-34 years	3713
Montana	30	2002	American Indian or Alaska Native	Male	35-44 years	4291
Montana	30	2002	American Indian or Alaska Native	Male	45-54 years	3247
Montana	30	2002	American Indian or Alaska Native	Male	55-64 years	1822
Montana	30	2002	American Indian or Alaska Native	Male	65-74 years	924
Montana	30	2002	American Indian or Alaska Native	Male	75-84 years	337
Montana	30	2002	American Indian or Alaska Native	Male	85+ years	56
Montana	30	2002	White	Female	< 1 year	4482
Montana	30	2002	White	Female	15-19 years	31015
Montana	30	2002	White	Female	20-24 years	27240
Montana	30	2002	White	Female	25-34 years	44811
Montana	30	2002	White	Female	35-44 years	62234
Montana	30	2002	White	Female	45-54 years	66997
Montana	30	2002	White	Female	55-64 years	44077
Montana	30	2002	White	Female	65-74 years	31731
Montana	30	2002	White	Female	75-84 years	24427
Montana	30	2002	White	Female	85+ years	10787
Montana	30	2002	White	Male	< 1 year	4808
Montana	30	2002	White	Male	15-19 years	33418
Montana	30	2002	White	Male	20-24 years	29668
Montana	30	2002	White	Male	25-34 years	46691
Montana	30	2002	White	Male	35-44 years	61037
Montana	30	2002	White	Male	45-54 years	68251
Montana	30	2002	White	Male	55-64 years	45413
Montana	30	2002	White	Male	65-74 years	29736
Montana	30	2002	White	Male	75-84 years	18272
Montana	30	2002	White	Male	85+ years	5178
Montana	30	2003	American Indian or Alaska Native	Female	25-34 years	3849
Montana	30	2003	American Indian or Alaska Native	Female	35-44 years	4400
Montana	30	2003	American Indian or Alaska Native	Female	45-54 years	3658
Montana	30	2003	American Indian or Alaska Native	Female	55-64 years	2027
Montana	30	2003	American Indian or Alaska Native	Female	65-74 years	1182
Montana	30	2003	American Indian or Alaska Native	Female	75-84 years	490
Montana	30	2003	American Indian or Alaska Native	Female	85+ years	151
Montana	30	2003	American Indian or Alaska Native	Male	20-24 years	2749
Montana	30	2003	American Indian or Alaska Native	Male	25-34 years	3721
Montana	30	2003	American Indian or Alaska Native	Male	35-44 years	4149
Montana	30	2003	American Indian or Alaska Native	Male	45-54 years	3471
Montana	30	2003	American Indian or Alaska Native	Male	55-64 years	1879
Montana	30	2003	American Indian or Alaska Native	Male	65-74 years	966
Montana	30	2003	American Indian or Alaska Native	Male	75-84 years	350
Montana	30	2003	American Indian or Alaska Native	Male	85+ years	58
Montana	30	2003	White	Female	< 1 year	4589
Montana	30	2003	White	Female	15-19 years	30752
Montana	30	2003	White	Female	20-24 years	28421
Montana	30	2003	White	Female	25-34 years	45175
Montana	30	2003	White	Female	35-44 years	59991
Montana	30	2003	White	Female	45-54 years	68754
Montana	30	2003	White	Female	55-64 years	46230
Montana	30	2003	White	Female	65-74 years	31966
Montana	30	2003	White	Female	75-84 years	24475
Montana	30	2003	White	Female	85+ years	11024
Montana	30	2003	White	Male	< 1 year	4862
Montana	30	2003	White	Male	15-19 years	33358
Montana	30	2003	White	Male	20-24 years	31161
Montana	30	2003	White	Male	25-34 years	47207
Montana	30	2003	White	Male	35-44 years	58888
Montana	30	2003	White	Male	45-54 years	69331
Montana	30	2003	White	Male	55-64 years	48161
Montana	30	2003	White	Male	65-74 years	30148
Montana	30	2003	White	Male	75-84 years	18557
Montana	30	2003	White	Male	85+ years	5318
Montana	30	2004	American Indian or Alaska Native	Female	35-44 years	4302
Montana	30	2004	American Indian or Alaska Native	Female	45-54 years	3792
Montana	30	2004	American Indian or Alaska Native	Female	55-64 years	2116
Montana	30	2004	American Indian or Alaska Native	Female	65-74 years	1256
Montana	30	2004	American Indian or Alaska Native	Female	75-84 years	479
Montana	30	2004	American Indian or Alaska Native	Female	85+ years	154
Montana	30	2004	American Indian or Alaska Native	Male	15-19 years	3573
Montana	30	2004	American Indian or Alaska Native	Male	20-24 years	2873
Montana	30	2004	American Indian or Alaska Native	Male	25-34 years	3756
Montana	30	2004	American Indian or Alaska Native	Male	35-44 years	4142
Montana	30	2004	American Indian or Alaska Native	Male	45-54 years	3581
Montana	30	2004	American Indian or Alaska Native	Male	55-64 years	1997
Montana	30	2004	American Indian or Alaska Native	Male	65-74 years	998
Montana	30	2004	American Indian or Alaska Native	Male	75-84 years	367
Montana	30	2004	American Indian or Alaska Native	Male	85+ years	59
Montana	30	2004	White	Female	< 1 year	4668
Montana	30	2004	White	Female	15-19 years	30464
Montana	30	2004	White	Female	20-24 years	29205
Montana	30	2004	White	Female	25-34 years	45909
Montana	30	2004	White	Female	35-44 years	58305
Montana	30	2004	White	Female	45-54 years	70113
Montana	30	2004	White	Female	55-64 years	48997
Montana	30	2004	White	Female	65-74 years	32251
Montana	30	2004	White	Female	75-84 years	24609
